loss,accuracy,val_loss,val_accuracy
3.2416915893554688,0.3424193859100342,3.6868574619293213,0.17917676270008087
2.3833110332489014,0.4446820020675659,3.199155569076538,0.332929790019989
2.8242549896240234,0.46276500821113586,10.583874702453613,0.05326876416802406
2.9797146320343018,0.5484589338302612,5.892806529998779,0.13680388033390045
3.0163798332214355,0.544272243976593,6.20592737197876,0.05811138078570366
2.7830746173858643,0.5564760565757751,2.685159683227539,0.49878934025764465
2.4138760566711426,0.5723320841789246,2.703892230987549,0.44430992007255554
2.213090181350708,0.5982540249824524,4.074775695800781,0.18159806728363037
2.272380828857422,0.5950472354888916,2.765900135040283,0.3547215461730957
2.0216763019561768,0.619187593460083,4.020387649536133,0.19128328561782837
1.8093457221984863,0.644396960735321,2.194936752319336,0.4878934621810913
1.677559494972229,0.6561553478240967,2.8039352893829346,0.3208232522010803
1.4886425733566284,0.6683591604232788,1.7961955070495605,0.5641646385192871
1.4593678712844849,0.6759308576583862,5.123047828674316,0.12348668277263641
1.3306195735931396,0.6860858798027039,1.839281439781189,0.49152541160583496
1.2442876100540161,0.7049705982208252,5.102792263031006,0.12953995168209076
1.2017639875411987,0.7101371884346008,2.7253525257110596,0.3547215461730957
1.1379390954971313,0.7260823249816895,1.4315366744995117,0.5907990336418152
1.114221453666687,0.7330304384231567,1.6405109167099,0.5072638988494873
1.075855016708374,0.7440762519836426,2.8343446254730225,0.309927374124527
1.0361806154251099,0.7637627124786377,1.7882943153381348,0.5048426389694214
0.9770602583885193,0.7845180630683899,5.039309978485107,0.2857142984867096
0.9248400330543518,0.7976126670837402,28.794191360473633,0.2566585838794708
0.8945661187171936,0.8125779628753662,1.8783563375473022,0.4782082438468933
0.8362623453140259,0.8422412276268005,1.6958309412002563,0.5762711763381958
0.7925755381584167,0.8624621629714966,2.6081767082214355,0.3813559412956238
0.752181887626648,0.8721717596054077,2.145787000656128,0.4503631889820099
0.7577670812606812,0.8784072399139404,2.380539894104004,0.47215497493743896
0.7127846479415894,0.8921254277229309,2.820084571838379,0.4007263779640198
0.7130751609802246,0.8934615850448608,1.8162932395935059,0.5799031257629395
0.6465224027633667,0.9137716293334961,3.252359628677368,0.37288135290145874
0.644543468952179,0.9147514700889587,2.85770583152771,0.42736077308654785
0.6174666285514832,0.9222341179847717,1.9081460237503052,0.5968523025512695
0.5897099375724792,0.9311419725418091,2.3802413940429688,0.5653753280639648
0.5659052729606628,0.9348832964897156,2.577035427093506,0.501210629940033
0.5667778849601746,0.9330126643180847,2.8668594360351562,0.5036319494247437
0.5560935139656067,0.9381792545318604,2.263995885848999,0.5617433190345764
0.5798483490943909,0.9329235553741455,2.29178786277771,0.5847457647323608
