loss,accuracy,val_loss,val_accuracy
0.9483050107955933,0.6044005155563354,1.0509145259857178,0.5581113696098328
0.7154088616371155,0.7028326988220215,0.8979107737541199,0.6404358148574829
0.6297799944877625,0.7430964112281799,0.8806196451187134,0.6440678238868713
0.5657275915145874,0.767414927482605,0.8966965675354004,0.6113801598548889
0.48722952604293823,0.8038482069969177,0.9831558465957642,0.6089588403701782
0.425082802772522,0.8266524076461792,0.953583300113678,0.6319612860679626
0.3679186701774597,0.850970983505249,1.0408796072006226,0.6331719160079956
0.31244051456451416,0.8745768666267395,1.1574138402938843,0.6283292770385742
0.25152215361595154,0.9024585485458374,1.2265115976333618,0.6186440587043762
0.2346879094839096,0.9113664627075195,1.2586349248886108,0.5968523025512695
