loss,accuracy,mae,val_loss,val_accuracy,val_mae
1.7987182140350342,0.30554071068763733,0.29512685537338257,1.3418898582458496,0.41041162610054016,0.28407207131385803
1.373767375946045,0.3912346363067627,0.27603596448898315,1.3043632507324219,0.4237288236618042,0.27956604957580566
1.2805578708648682,0.43319079279899597,0.2643008530139923,1.2634201049804688,0.4285714328289032,0.2692851424217224
1.2328659296035767,0.4563513398170471,0.25776809453964233,1.2443102598190308,0.4382566511631012,0.26997700333595276
1.1938292980194092,0.47612684965133667,0.2512909173965454,1.2284183502197266,0.43946731090545654,0.2645161747932434
1.1545675992965698,0.4925173819065094,0.24568115174770355,1.2132612466812134,0.44430992007255554,0.26445409655570984
1.1343857049942017,0.5052556395530701,0.24200083315372467,1.2051864862442017,0.4539951682090759,0.26175975799560547
1.1142650842666626,0.516568660736084,0.2386825680732727,1.191403865814209,0.4539951682090759,0.25862205028533936
1.0857129096984863,0.5295742154121399,0.2340361624956131,1.1831917762756348,0.46973365545272827,0.2573288083076477
1.0632516145706177,0.542312502861023,0.23020575940608978,1.1763051748275757,0.4733656048774719,0.2576371133327484
1.0523432493209839,0.541778028011322,0.22921127080917358,1.172953724861145,0.4673123359680176,0.25476282835006714
1.0372118949890137,0.5552289485931396,0.22553502023220062,1.1663135290145874,0.47215497493743896,0.2554813623428345
1.0174317359924316,0.5599501132965088,0.2227335423231125,1.1607745885849,0.47699758410453796,0.2539600729942322
1.0013773441314697,0.5709959268569946,0.2191905677318573,1.1668800115585327,0.4733656048774719,0.2545716166496277
0.9866088628768921,0.5750935077667236,0.2167423963546753,1.161940574645996,0.4878934621810913,0.2527899444103241
0.9827782511711121,0.5782113075256348,0.21531441807746887,1.1566065549850464,0.4878934621810913,0.251999169588089
0.9649363160133362,0.5852485299110413,0.21314996480941772,1.151901125907898,0.49394673109054565,0.25134074687957764
0.9508060812950134,0.5965615510940552,0.20985345542430878,1.1553778648376465,0.49636805057525635,0.2521478235721588
0.9412932395935059,0.6020844578742981,0.20785671472549438,1.1515711545944214,0.4878934621810913,0.24656984210014343
0.9305387735366821,0.6027970910072327,0.2057042270898819,1.1512351036071777,0.47457626461982727,0.24894732236862183
0.9142770171165466,0.6175841689109802,0.2032730132341385,1.1471798419952393,0.4830508530139923,0.24506059288978577
0.9136563539505005,0.6105469465255737,0.2025771588087082,1.1546496152877808,0.49878934025764465,0.25056344270706177
0.8955202698707581,0.6231070756912231,0.19959604740142822,1.1527962684631348,0.501210629940033,0.24581848084926605
0.8939061164855957,0.6181186437606812,0.1987820714712143,1.1485196352005005,0.4927360713481903,0.2480718493461609
0.8787983059883118,0.6293426156044006,0.19574615359306335,1.1505218744277954,0.49636805057525635,0.24444040656089783
0.8661341071128845,0.6331729888916016,0.1933969408273697,1.1546977758407593,0.49394673109054565,0.24380964040756226
0.8560380339622498,0.6413682699203491,0.19135338068008423,1.1601098775863647,0.49152541160583496,0.24263757467269897
0.849836528301239,0.6376269459724426,0.19007106125354767,1.1477274894714355,0.5036319494247437,0.24280406534671783
0.8449041843414307,0.6426153779029846,0.18883633613586426,1.1452454328536987,0.5048426389694214,0.24216553568840027
0.8339685201644897,0.6505433917045593,0.1869383603334427,1.151469349861145,0.5036319494247437,0.24062776565551758
0.821073591709137,0.6529484987258911,0.18408529460430145,1.144026279449463,0.509685218334198,0.2427145540714264
0.8141145706176758,0.6552645564079285,0.1825101375579834,1.1652871370315552,0.508474588394165,0.24242955446243286
0.8026610612869263,0.6639052033424377,0.18040767312049866,1.1614493131637573,0.5072638988494873,0.24096138775348663
0.7985501885414124,0.666755735874176,0.179630309343338,1.1526051759719849,0.508474588394165,0.2375173568725586
0.7805536389350891,0.6749510169029236,0.17609618604183197,1.1654353141784668,0.5060532689094543,0.24046996235847473
0.7783018946647644,0.6694281101226807,0.17559781670570374,1.1588537693023682,0.5072638988494873,0.2408469319343567
0.7657006978988647,0.6799394488334656,0.17304356396198273,1.167494535446167,0.5108959078788757,0.2379588931798935
0.7622007727622986,0.6771779656410217,0.17247021198272705,1.1875208616256714,0.5048426389694214,0.23953498899936676
0.7566126585006714,0.6873329877853394,0.1706078052520752,1.1878876686096191,0.5133171677589417,0.23723678290843964
0.7539486885070801,0.6827008724212646,0.17023764550685883,1.1689975261688232,0.5060532689094543,0.23816920816898346
0.7367499470710754,0.6901835203170776,0.1667173206806183,1.1767722368240356,0.5169491767883301,0.23843739926815033
0.7245270609855652,0.6979333758354187,0.16469483077526093,1.2039037942886353,0.5133171677589417,0.23298801481723785
0.7204846739768982,0.701585590839386,0.16325120627880096,1.1861881017684937,0.5060532689094543,0.23427440226078033
0.7120599746704102,0.7030999660491943,0.16213303804397583,1.2014683485031128,0.5205811262130737,0.23091602325439453
0.7064896821975708,0.7033671736717224,0.16034255921840668,1.2029385566711426,0.509685218334198,0.23505353927612305
0.70759516954422,0.703545331954956,0.16052474081516266,1.205217957496643,0.508474588394165,0.23634733259677887
0.8309019207954407,0.6508997082710266,0.1804874688386917,0.9971640110015869,0.5811138153076172,0.22268761694431305
0.6791334748268127,0.7132549285888672,0.15225213766098022,0.9321125745773315,0.6101694703102112,0.20900103449821472
0.6095156073570251,0.7442544102668762,0.13818329572677612,0.9478651285171509,0.5944309830665588,0.19761057198047638
0.5474923849105835,0.7716907262802124,0.12570476531982422,0.9291418194770813,0.6041162014007568,0.19782859086990356
0.4873707890510559,0.7986816167831421,0.11376946419477463,1.0994850397109985,0.5617433190345764,0.19097444415092468
0.42701661586761475,0.8259397745132446,0.10105565935373306,0.9356479048728943,0.6259080171585083,0.1801544427871704
0.4009249210357666,0.8350258469581604,0.09470611065626144,0.9631943106651306,0.6150121092796326,0.17815619707107544
0.3462630808353424,0.8597006797790527,0.08325227349996567,1.0543606281280518,0.6271186470985413,0.17276525497436523
0.3093917667865753,0.8774273991584778,0.07467816770076752,1.0121073722839355,0.6186440587043762,0.17471343278884888
0.2776205539703369,0.8933725357055664,0.0672985091805458,1.1538859605789185,0.6113801598548889,0.17167264223098755
0.22970013320446014,0.9110101461410522,0.057000093162059784,1.3771101236343384,0.5811138153076172,0.17821729183197021
0.20356197655200958,0.923392117023468,0.05109701305627823,1.2711231708526611,0.6283292770385742,0.16288913786411285
0.19223788380622864,0.9305184483528137,0.04747755080461502,1.2438347339630127,0.6138014793395996,0.16573920845985413
0.1729283630847931,0.9385355710983276,0.04259704053401947,1.3680697679519653,0.6053268909454346,0.16696707904338837
