epoch,accuracy,loss,mae,val_accuracy,val_loss,val_mae
0,0.49429893493652344,1.2951843738555908,0.23204922676086426,0.5145278573036194,1.2282609939575195,0.24268196523189545
1,0.5790129899978638,1.0624525547027588,0.20964422821998596,0.5157384872436523,1.187996506690979,0.2418747991323471
2,0.613397479057312,1.0032895803451538,0.19803564250469208,0.5254237055778503,1.1973191499710083,0.23662158846855164
3,0.6238197088241577,0.9777689576148987,0.19136148691177368,0.5254237055778503,1.2134945392608643,0.23672014474868774
4,0.6325494647026062,0.9502177834510803,0.18598508834838867,0.5242130756378174,1.2210136651992798,0.22892558574676514
5,0.6470692753791809,0.9345160126686096,0.18031436204910278,0.5205811262130737,1.2208930253982544,0.22996105253696442
6,0.6577587723731995,0.9217589497566223,0.17741240561008453,0.5290557146072388,1.2492904663085938,0.23335742950439453
7,0.6741492748260498,0.8975468873977661,0.17096327245235443,0.5217917561531067,1.2497371435165405,0.2306434065103531
8,0.6834135055541992,0.8865001201629639,0.16686075925827026,0.5314769744873047,1.2915931940078735,0.2222425937652588
